0
2326
4605
6791
8839
10708
12360
13762
14884
15705
16208
16382
16225
15738
14933
13825
12436
10796
8937
6897
4717
2441
116
-2210
-4493
-6684
-8740
-10619
-12283
-13698
-14835
-15672
-16191
-16382
-16240
-15770
-14980
-13887
-12512
-10884
-9035
-7002
-4828
-2557
-233
2095
4380
6578
8642
10530
12206
13634
14785
15637
16172
16380
16255
15801
15027
13948
12587
10971
9132
7108
4940
2672
350
-1979
-4268
-6471
-8542
-10441
-12127
-13569
-14735
-15602
-16153
-16377
-16269
-15832
-15073
-14009
-12661
-11057
-9228
-7213
-5051
-2787
-466
1863
4155
6363
8442
10350
12049
13503
14683
15566
16134
16374
16283
15861
15119
14069
12735
11143
9325
7317
5162
2902
583
-1747
-4042
-6256
-8342
-10260
-11969
-13436
-14631
-15529
-16113
-16370
-16295
-15890
-15163
-14129
-12808
-11228
-9420
-7422
-5273
-3017
-700
1631
3929
6147
8241
10168
11889
13369
14578
15492
16091
16365
16307
15918
15207
14188
12881
11313
9516
7525
5383
3131
816
-1515
-3816
-6039
-8140
-10077
-11809
-13301
-14525
-15453
-16069
-16359
-16318
-15945
-15250
-14246
-12952
-11397
-9610
-7629
-5493
-3246
-933
1398
3702
5931
8039
9984
11728
13233
14470
15414
16046
16352
16328
15972
15292
14303
13024
11480
9705
7732
5603
3360
1049
-1282
-3588
-5822
-7937
-9892
-11646
-13164
-14415
-15374
-16022
-16345
-16337
-15997
-15334
-14359
-13094
-11563
-9798
-7835
-5712
-3474
-1166
1166
3474
5712
7835
9798
11563
13094
14359
15334
15997
16337
16345
16022
15374
14415
13164
11646
9892
7937
5822
3588
1282
-1049
-3360
-5603
-7732
-9705
-11480
-13024
-14303
-15292
-15972
-16328
-16352
-16046
-15414
-14470
-13233
-11728
-9984
-8039
-5931
-3702
-1398
933
3246
5493
7629
9610
11397
12952
14246
15250
15945
16318
16359
16069
15453
14525
13301
11809
10077
8140
6039
3816
1515
-816
-3131
-5383
-7525
-9516
-11313
-12881
-14188
-15207
-15918
-16307
-16365
-16091
-15492
-14578
-13369
-11889
-10168
-8241
-6147
-3929
-1631
700
3017
5273
7422
9420
11228
12808
14129
15163
15890
16295
16370
16113
15529
14631
13436
11969
10260
8342
6256
4042
1747
-583
-2902
-5162
-7317
-9325
-11143
-12735
-14069
-15119
-15861
-16283
-16374
-16134
-15566
-14683
-13503
-12049
-10350
-8442
-6363
-4155
-1863
466
2787
5051
7213
9228
11057
12661
14009
15073
15832
16269
16377
16153
15602
14735
13569
12127
10441
8542
6471
4268
1979
-350
-2672
-4940
-7108
-9132
-10971
-12587
-13948
-15027
-15801
-16255
-16380
-16172
-15637
-14785
-13634
-12206
-10530
-8642
-6578
-4380
-2095
233
2557
4828
7002
9035
10884
12512
13887
14980
15770
16240
16382
16191
15672
14835
13698
12283
10619
8740
6684
4493
2210
-116
-2441
-4717
-6897
-8937
-10796
-12436
-13825
-14933
-15738
-16225
-16382
-16208
-15705
-14884
-13762
-12360
-10708
-8839
-6791
-4605
-2326
0
2326
4605
6791
8839
10708
12360
13762
14884
15705
16208
16382
16225
15738
14933
13825
12436
10796
8937
6897
4717
2441
116
-2210
-4493
-6684
-8740
-10619
-12283
-13698
-14835
-15672
-16191
-16382
-16240
-15770
-14980
-13887
-12512
-10884
-9035
-7002
-4828
-2557
-233
2095
4380
6578
8642
10530
12206
13634
14785
15637
16172
16380
16255
15801
15027
13948
12587
10971
9132
7108
4940
2672
350
-1979
-4268
-6471
-8542
-10441
-12127
-13569
-14735
-15602
-16153
-16377
-16269
-15832
-15073
-14009
-12661
-11057
-9228
-7213
-5051
-2787
-466
1863
4155
6363
8442
10350
12049
13503
14683
15566
16134
16374
16283
15861
15119
14069
12735
11143
9325
7317
5162
2902
583
-1747
-4042
-6256
-8342
-10260
-11969
-13436
-14631
-15529
-16113
-16370
-16295
-15890
-15163
-14129
-12808
-11228
-9420
-7422
-5273
-3017
-700
1631
3929
6147
8241
10168
11889
13369
14578
15492
16091
16365
16307
15918
15207
14188
12881
11313
9516
7525
5383
3131
816
-1515
-3816
-6039
-8140
-10077
-11809
-13301
-14525
-15453
-16069
-16359
-16318
-15945
-15250
-14246
-12952
-11397
-9610
-7629
-5493
-3246
-933
1398
3702
5931
8039
9984
11728
13233
14470
15414
16046
16352
16328
15972
15292
14303
13024
11480
9705
7732
5603
3360
1049
-1282
-3588
-5822
-7937
-9892
-11646
-13164
-14415
-15374
-16022
-16345
-16337
-15997
-15334
-14359
-13094
-11563
-9798
-7835
-5712
-3474
-1166
1166
3474
5712
7835
9798
11563
13094
14359
15334
15997
16337
16345
16022
15374
14415
13164
11646
9892
7937
5822
3588
1282
-1049
-3360
-5603
-7732
-9705
-11480
-13024
-14303
-15292
-15972
-16328
-16352
-16046
-15414
-14470
-13233
-11728
-9984
-8039
-5931
-3702
-1398
933
3246
5493
7629
9610
11397
12952
14246
15250
15945
16318
16359
16069
15453
14525
13301
11809
10077
8140
6039
3816
1515
-816
-3131
-5383
-7525
-9516
-11313
-12881
-14188
-15207
-15918
-16307
-16365
-16091
-15492
-14578
-13369
-11889
-10168
-8241
-6147
-3929
-1631
700
3017
5273
7422
9420
11228
12808
14129
15163
15890
16295
16370
16113
15529
14631
13436
11969
10260
8342
6256
4042
1747
-583
-2902
-5162
-7317
-9325
-11143
-12735
-14069
-15119
-15861
-16283
-16374
-16134
-15566
-14683
-13503
-12049
-10350
-8442
-6363
-4155
-1863
466
2787
5051
7213
9228
11057
12661
14009
15073
15832
16269
16377
16153
15602
14735
13569
12127
10441
8542
6471
4268
1979
-350
-2672
-4940
-7108
-9132
-10971
-12587
-13948
-15027
-15801
-16255
-16380
-16172
-15637
-14785
-13634
-12206
-10530
-8642
-6578
-4380
-2095
233
2557
4828
7002
9035
10884
12512
13887
14980
15770
16240
16382
16191
15672
14835
13698
12283
10619
8740
6684
4493
2210
-116
-2441
-4717
-6897
-8937
-10796
-12436
-13825
-14933
-15738
-16225
-16382
-16208
-15705
-14884
-13762
-12360
-10708
-8839
-6791
-4605
-2326
